Day,Month,Term Used,Title,URL,Year,barbarian,barbaric,extremis,fanatic,fundamentalis,jihad,militant,murder,radical,refugee,terror,terrorism,terrorist,violence,violent
25,Dec.,False,IT HAPPENED ON CHRISTMAS DAY 13 odd events that occurred in history on December 25,https://link.galegroup.com/apps/doc/A394800678/SPN.SP01?u=nypl&sid=SPN.SP01&xid=22f36f77,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Dec.,True,Jill Kelley's Christian mission,https://link.galegroup.com/apps/doc/A394800689/SPN.SP01?u=nypl&sid=SPN.SP01&xid=56fa9439,2014,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
24,Dec.,False,Sports Shorts,https://link.galegroup.com/apps/doc/A394730718/SPN.SP01?u=nypl&sid=SPN.SP01&xid=712c71fe,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Dec.,True,CRUEL FATE,https://link.galegroup.com/apps/doc/A394730748/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d2afbedd,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
21,Dec.,True,"Answering players Many just offer 'thoughts,' Atlas Foundation actually helps Equal Time",https://link.galegroup.com/apps/doc/A394413077/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f2bb1535,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,Dec.,True,Helpless in Peshawar EDITORIAL,https://link.galegroup.com/apps/doc/A394413093/SPN.SP01?u=nypl&sid=SPN.SP01&xid=de8f92cc,2014,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
20,Dec.,False,Quotes Bibi's Christmas Story,https://link.galegroup.com/apps/doc/A394344114/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d6d5db2a,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,Dec.,False,"Santa Barbra Streisand, Grande back Buble in annual Christmas special",https://link.galegroup.com/apps/doc/A393735505/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f624cb57,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Dec.,True,'Mad'ly in love Wife of Lennon killer speaks out,https://link.galegroup.com/apps/doc/A393600032/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5f0ce60f,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12,Dec.,True,EPIC FALL! MOVIE REVIEW,https://link.galegroup.com/apps/doc/A393236472/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6ca93652,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,Dec.,True,ISIS beheaded Christian kids,https://link.galegroup.com/apps/doc/A393236531/SPN.SP01?u=nypl&sid=SPN.SP01&xid=76999c5c,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,Dec.,False,EXCLUSIVE NYC child services abused us: suit,https://link.galegroup.com/apps/doc/A392778697/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f8b1a083,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Dec.,False,Day-care gal dumps tots at mall: cops,https://link.galegroup.com/apps/doc/A392475035/SPN.SP01?u=nypl&sid=SPN.SP01&xid=873d1c3c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Dec.,True,I WAS ALMOST KILLED FIGHTING FOR FREEDOM 103-year-old civil rights icon Amelia Boynton Robinson recounts the Bloody Sunday march of 1965 chronicled in the new movie 'Selma',https://link.galegroup.com/apps/doc/A392159353/SPN.SP01?u=nypl&sid=SPN.SP01&xid=98923958,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
27,Nov.,False,Reunited & it feels so good Holocaust survivor meets savior at JFK,https://link.galegroup.com/apps/doc/A391688369/SPN.SP01?u=nypl&sid=SPN.SP01&xid=bab31c0f,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Nov.,False,In My Library Jay McInerney,https://link.galegroup.com/apps/doc/A391299642/SPN.SP01?u=nypl&sid=SPN.SP01&xid=31089a34,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Nov.,False,Jeter rounding tech bases,https://link.galegroup.com/apps/doc/A391299653/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6233ef2c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Nov.,False,Tolerance both ways,https://link.galegroup.com/apps/doc/A390067932/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2d2ffa03,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Nov.,False,Iona Prep's Ryan to Irish,https://link.galegroup.com/apps/doc/A389923622/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f6f731d0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Nov.,False,'DO GOOD Sanchez goes from unkempt to unstoppable,https://link.galegroup.com/apps/doc/A389923663/SPN.SP01?u=nypl&sid=SPN.SP01&xid=12af69cf,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,Nov.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A389615969/SPN.SP01?u=nypl&sid=SPN.SP01&xid=091bdd57,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Nov.,False,Do these people HATE these people?,https://link.galegroup.com/apps/doc/A389478363/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7d1724c5,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Nov.,False,Sole-ful screening,https://link.galegroup.com/apps/doc/A389516912/SPN.SP01?u=nypl&sid=SPN.SP01&xid=637407a0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Nov.,True,THE REAGAN TAPES Never-before-heard telephone recordings reveal the president cajoling Middle East leaders and apologizing to his good friend Margaret Thatcher,https://link.galegroup.com/apps/doc/A389517010/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e01fba9a,2014,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False
8,Nov.,False,NYC to host Silk Road 'trafficker',https://link.galegroup.com/apps/doc/A389469641/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fe684cd8,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Nov.,False,He's Mr. Vice Guy Pals defend Silk Road Christian 'drug trafficker',https://link.galegroup.com/apps/doc/A389159799/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7dc88d79,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Nov.,True,Man Can Conquer All Rejecting Leftists' self-blame,https://link.galegroup.com/apps/doc/A388521721/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9ad2cf91,2014,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,Oct.,True,NYPD DAILY BLOTTER,https://link.galegroup.com/apps/doc/A387918203/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e0437483,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29,Oct.,True,Back on bloody road to terror,https://link.galegroup.com/apps/doc/A387918292/SPN.SP01?u=nypl&sid=SPN.SP01&xid=96935c7b,2014,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
28,Oct.,True,Terror helper: 'Bless the US' Qns. man sobs as he gets 15 yrs. for Hez plot,https://link.galegroup.com/apps/doc/A387793525/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6ef8d16c,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,Oct.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A387576016/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ef8a7dcb,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Oct.,True,Fear and loathing in the US,https://link.galegroup.com/apps/doc/A387799422/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a8de451d,2014,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
26,Oct.,False,"The Witches of Bushwick They're no ordinary hipsters. These Brooklynites practice the dark arts, and they'll cast a spell on you",https://link.galegroup.com/apps/doc/A387799489/SPN.SP01?u=nypl&sid=SPN.SP01&xid=84202039,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Oct.,True,Jihad on Jamaica Ave,https://link.galegroup.com/apps/doc/A387321699/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e28dc641,2014,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
22,Oct.,False,Good '2' go! Yost says Ventura's shoulder not an issue,https://link.galegroup.com/apps/doc/A386887648/SPN.SP01?u=nypl&sid=SPN.SP01&xid=26054afe,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,Oct.,False,Royals starter Ventura good to go for Game 2,https://link.galegroup.com/apps/doc/A386887664/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e34e02a0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Oct.,True,"The Battle Against Ebola: 'Lies,' Setbacks & Mistakes",https://link.galegroup.com/apps/doc/A386577839/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8c64225f,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,Oct.,True,Opera v. Truth The fetid fouls of 'Klinghoffer',https://link.galegroup.com/apps/doc/A386577903/SPN.SP01?u=nypl&sid=SPN.SP01&xid=48a1d43a,2014,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False
19,Oct.,False,Cuban's a Maverick Whoops up Netflix as hot on buyout rumors ON THE MONEY,https://link.galegroup.com/apps/doc/A386747017/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5d71eba2,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Oct.,False,Sarandon lands mother of all roles,https://link.galegroup.com/apps/doc/A386565251/SPN.SP01?u=nypl&sid=SPN.SP01&xid=02708a3c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Oct.,True,Show focuses on subculture,https://link.galegroup.com/apps/doc/A385942656/SPN.SP01?u=nypl&sid=SPN.SP01&xid=de15561d,2014,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14,Oct.,False,US keeping the woof at bay Ebola nurse's dog brought to 'heal' - in quarantine pad,https://link.galegroup.com/apps/doc/A385779905/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4fe9065c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Oct.,False,"It was good for her, too Amukamara's wife amused by theory",https://link.galegroup.com/apps/doc/A384670230/SPN.SP01?u=nypl&sid=SPN.SP01&xid=87dffe35,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Oct.,True,Pray to be left behind for this movie date MOVIE REVIEW,https://link.galegroup.com/apps/doc/A384424140/SPN.SP01?u=nypl&sid=SPN.SP01&xid=23f00d27,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,Oct.,False,"Red (Faced) China Mock on, Hong Kong",https://link.galegroup.com/apps/doc/A384424148/SPN.SP01?u=nypl&sid=SPN.SP01&xid=d45cf282,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Oct.,True,NYPD DAILY BLOTTER,https://link.galegroup.com/apps/doc/A384316729/SPN.SP01?u=nypl&sid=SPN.SP01&xid=74aa568b,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,Oct.,False,Inspiring gala,https://link.galegroup.com/apps/doc/A384316737/SPN.SP01?u=nypl&sid=SPN.SP01&xid=64b1a8c7,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Oct.,True,Thugs from Oz to ISIS Aussie rioters became behead ghouls,https://link.galegroup.com/apps/doc/A384316768/SPN.SP01?u=nypl&sid=SPN.SP01&xid=db58a30e,2014,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True
1,Oct.,False,KC: GO WILD! Dramatic comeback sends Royals past A's and onto ALDS,https://link.galegroup.com/apps/doc/A384187311/SPN.SP01?u=nypl&sid=SPN.SP01&xid=010ecde5,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Oct.,False,Pray by the rules NFL: Abdullah should not have been penalized,https://link.galegroup.com/apps/doc/A384187404/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c78136dc,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Sept.,True,Handing Iran the bomb!,https://link.galegroup.com/apps/doc/A383966641/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5a946458,2014,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False
28,Sept.,False,"MOMMY DIRTIEST In between caring for the kids and cooking dinner, these New York mothers are penning steamy, best-selling erotic novels",https://link.galegroup.com/apps/doc/A383966725/SPN.SP01?u=nypl&sid=SPN.SP01&xid=45854d7b,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Sept.,False,"GOD IS MY CO-PILOT With big name stars and high production values, religious films are looking to convert non-believers at the box office",https://link.galegroup.com/apps/doc/A383966735/SPN.SP01?u=nypl&sid=SPN.SP01&xid=313f5093,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Sept.,False,Break-in gal: Nightmare on my street!,https://link.galegroup.com/apps/doc/A383899437/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b0787c84,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Sept.,False,Roof gal: Nightmare on my street,https://link.galegroup.com/apps/doc/A383899470/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fbd01f7d,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Sept.,True,Rooftop terror Gal cowers as psycho looms,https://link.galegroup.com/apps/doc/A383748337/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e9b34ef3,2014,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,Sept.,False,Come again?! Man has 100 orgasms a day,https://link.galegroup.com/apps/doc/A383317900/SPN.SP01?u=nypl&sid=SPN.SP01&xid=18b174d1,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,Sept.,False,"Blast from the past Jeter stays hot, has 3 RBIs as Yanks roll",https://link.galegroup.com/apps/doc/A383318000/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a62cf212,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Sept.,True,"'WE'RE HERE TO SAVE TV! This fall, comic-book heroes are taking over your television TV'S COMIC CRUSADE Why everyone will be geeking out over shows based on graphic novels - from ""The Flash"" to ""Gotham"" - this fall",https://link.galegroup.com/apps/doc/A383178148/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b1762468,2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,Sept.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A383178185/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5a407595,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,Sept.,False,TIME TO HEAL Banged-up teams need answers as postseason approaches,https://link.galegroup.com/apps/doc/A382946364/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b62513c6,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Sept.,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A382787645/SPN.SP01?u=nypl&sid=SPN.SP01&xid=64fe075f,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Sept.,False,Yeezus meets the Lorde,https://link.galegroup.com/apps/doc/A382637739/SPN.SP01?u=nypl&sid=SPN.SP01&xid=2b1554bc,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,Sept.,True,Qaeda's plea for captive,https://link.galegroup.com/apps/doc/A382637754/SPN.SP01?u=nypl&sid=SPN.SP01&xid=36f15a60,2014,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
16,Sept.,True,Praising Cruz's Courage: He's Right To Tout Israel,https://link.galegroup.com/apps/doc/A382509934/SPN.SP01?u=nypl&sid=SPN.SP01&xid=6e9ab066,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
15,Sept.,True,Assault in wound Another NFL star benched for beat,https://link.galegroup.com/apps/doc/A382431269/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e648d77c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15,Sept.,False,THE BRIDE WORE NOTHING 'Dating Naked' couple in buff commitment ceremony,https://link.galegroup.com/apps/doc/A382431330/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f60fa8ec,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Sept.,False,Tweet ruffles fashion feathers,https://link.galegroup.com/apps/doc/A382045323/SPN.SP01?u=nypl&sid=SPN.SP01&xid=84fd7e85,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sept.,False,"Out of ring, Algieri has Pac Man's No",https://link.galegroup.com/apps/doc/A381563555/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a14adaef,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sept.,False,Gwynnie switches to Judaism,https://link.galegroup.com/apps/doc/A381563601/SPN.SP01?u=nypl&sid=SPN.SP01&xid=084aea21,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sept.,True,United We Stand Common front v. world chaos,https://link.galegroup.com/apps/doc/A381563663/SPN.SP01?u=nypl&sid=SPN.SP01&xid=23d8e2db,2014,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False
4,Sept.,False,"ARMED & DANGEROUS Who wouldn't want to score with our fantasy football team of quarterback hotties? HOT, HOT, HIKE!",https://link.galegroup.com/apps/doc/A381387957/SPN.SP01?u=nypl&sid=SPN.SP01&xid=4907201d,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Sept.,True,"Stop Them, Mr. President",https://link.galegroup.com/apps/doc/A381274543/SPN.SP01?u=nypl&sid=SPN.SP01&xid=53c6c487,2014,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
3,Sept.,True,Evil encore by savage ISIS Behead second journo & taunt Obama,https://link.galegroup.com/apps/doc/A381274567/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f18d44df,2014,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False
29,Aug.,False,Labor's warning to Hillary,https://link.galegroup.com/apps/doc/A380455191/SPN.SP01?u=nypl&sid=SPN.SP01&xid=81edb12a,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Aug.,False,Ace in the 'Noles,https://link.galegroup.com/apps/doc/A380299231/SPN.SP01?u=nypl&sid=SPN.SP01&xid=21771217,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,Aug.,True,Spare my son! Mom's anguished plea for US reporter held by ISIS,https://link.galegroup.com/apps/doc/A380299251/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9ce816ff,2014,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
27,Aug.,False,Social frenzy,https://link.galegroup.com/apps/doc/A380103282/SPN.SP01?u=nypl&sid=SPN.SP01&xid=04aa8959,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,Aug.,True,American ISIS thug is killed Traitor's name echoed general's,https://link.galegroup.com/apps/doc/A380103297/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fc8f19af,2014,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
23,Aug.,True,"Foley, ISIS & the USA: Another War in Iraq?",https://link.galegroup.com/apps/doc/A379786399/SPN.SP01?u=nypl&sid=SPN.SP01&xid=1f709309,2014,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
21,Aug.,True,ISIS Barbarians Murderers demanded $100M US said no to terror ransom,https://link.galegroup.com/apps/doc/A379415930/SPN.SP01?u=nypl&sid=SPN.SP01&xid=26e83051,2014,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False
20,Aug.,True,Step Up the Bombing,https://link.galegroup.com/apps/doc/A379292246/SPN.SP01?u=nypl&sid=SPN.SP01&xid=3d30495f,2014,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
19,Aug.,True,Give ISIS hell: pope Francis says military force can be justified,https://link.galegroup.com/apps/doc/A379187985/SPN.SP01?u=nypl&sid=SPN.SP01&xid=15880134,2014,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
14,Aug.,False,GIMME SHELTER,https://link.galegroup.com/apps/doc/A378347117/SPN.SP01?u=nypl&sid=SPN.SP01&xid=affbbabd,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Aug.,True,Stopping ISIS' Butchers: An Urgent Call to Action,https://link.galegroup.com/apps/doc/A378081254/SPN.SP01?u=nypl&sid=SPN.SP01&xid=daf276a3,2014,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
9,Aug.,False,CARD SELL Mitchell picks L'ville over Providence,https://link.galegroup.com/apps/doc/A377950013/SPN.SP01?u=nypl&sid=SPN.SP01&xid=cc57aab3,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Aug.,True,US jets pound ISIS Airstrikes shield Iraqis from rebel push,https://link.galegroup.com/apps/doc/A377950018/SPN.SP01?u=nypl&sid=SPN.SP01&xid=33adb25c,2014,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False
8,Aug.,False,AFTER * 1,https://link.galegroup.com/apps/doc/A377757313/SPN.SP01?u=nypl&sid=SPN.SP01&xid=736c175e,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Aug.,False,'Orange' blacklash [Exclusive] Accuser stalking me!,https://link.galegroup.com/apps/doc/A377643289/SPN.SP01?u=nypl&sid=SPN.SP01&xid=ddba941e,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Aug.,False,Toms River No. 1 seed in regional semifinals,https://link.galegroup.com/apps/doc/A377643302/SPN.SP01?u=nypl&sid=SPN.SP01&xid=8868bcac,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Aug.,False,FRIENDS & FAUX 'Garfunkel and Oates' (the funny ones) on IFC,https://link.galegroup.com/apps/doc/A377643346/SPN.SP01?u=nypl&sid=SPN.SP01&xid=276713bf,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Aug.,False,Toms River flows into semis LITTLE LEAGUE,https://link.galegroup.com/apps/doc/A377519637/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e3dec706,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Aug.,False,Olive Garden bias suit,https://link.galegroup.com/apps/doc/A377519658/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fdaf4389,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Aug.,False,"Welcome Home, Meriam",https://link.galegroup.com/apps/doc/A377248533/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7641c21d,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,July,True,Iraq's Abandoned Christians,https://link.galegroup.com/apps/doc/A376263643/SPN.SP01?u=nypl&sid=SPN.SP01&xid=286063bf,2014,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
27,July,False,WEIRD BUT TRUE,https://link.galegroup.com/apps/doc/A379047249/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b0690fb5,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,July,False,"ALL PAIN, NO GAIN More like 'Fifty Shades of Beige,' the just-released trailer for the highly anticipated film leaves us wondering: Where's the heat? SELLING JUNK BONDAGE",https://link.galegroup.com/apps/doc/A376032101/SPN.SP01?u=nypl&sid=SPN.SP01&xid=5cbeb1e1,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,July,True,"Leading Through Hate: Blame Hamas, Not Israel",https://link.galegroup.com/apps/doc/A375937459/SPN.SP01?u=nypl&sid=SPN.SP01&xid=08a932e8,2014,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
24,July,True,World Gone Mad Veiled threats ISIS maniacs order mannequin coverup,https://link.galegroup.com/apps/doc/A375937496/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a162a481,2014,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
20,July,False,Wizard: Rikers put hex on me,https://link.galegroup.com/apps/doc/A375587677/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e0b16720,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,July,False,"O fans: Yes, we Koran!",https://link.galegroup.com/apps/doc/A374780868/SPN.SP01?u=nypl&sid=SPN.SP01&xid=fde846c7,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,July,False,There's a hitch to this Total strangers meet at the altar and marry on reality show,https://link.galegroup.com/apps/doc/A374051200/SPN.SP01?u=nypl&sid=SPN.SP01&xid=52f96b42,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,July,False,18-year term for 'Essay Rapist',https://link.galegroup.com/apps/doc/A374051204/SPN.SP01?u=nypl&sid=SPN.SP01&xid=32a5093c,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,July,False,In My Library Gloria Gaynor,https://link.galegroup.com/apps/doc/A373884809/SPN.SP01?u=nypl&sid=SPN.SP01&xid=62413350,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,July,False,Sun worship? Amen!,https://link.galegroup.com/apps/doc/A373884821/SPN.SP01?u=nypl&sid=SPN.SP01&xid=7c184774,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,July,False,Spark is flying into the hedge,https://link.galegroup.com/apps/doc/A373657593/SPN.SP01?u=nypl&sid=SPN.SP01&xid=b278fd27,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,July,False,'Orange' stalk Judge slaps actress' pal,https://link.galegroup.com/apps/doc/A373565137/SPN.SP01?u=nypl&sid=SPN.SP01&xid=e089890e,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,July,True,Tired old Mideast 'refrain',https://link.galegroup.com/apps/doc/A373462118/SPN.SP01?u=nypl&sid=SPN.SP01&xid=136db5ea,2014,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
30,June,True,"Refugees run scared 300,000 cramped in 'safe' part of Iraq",https://link.galegroup.com/apps/doc/A373241990/SPN.SP01?u=nypl&sid=SPN.SP01&xid=36345b93,2014,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
29,June,False,THE RUMBLE An off-the-ball look at your favorite sports celebrities,https://link.galegroup.com/apps/doc/A373257012/SPN.SP01?u=nypl&sid=SPN.SP01&xid=f5b099a4,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,June,True,Presbyterians' Pathetic Politics,https://link.galegroup.com/apps/doc/A372855373/SPN.SP01?u=nypl&sid=SPN.SP01&xid=a4fce90a,2014,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
26,June,False,GIMME SHELTER,https://link.galegroup.com/apps/doc/A372855475/SPN.SP01?u=nypl&sid=SPN.SP01&xid=0ec37daa,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,June,False,Presbyterian Holy War EDITORIAL,https://link.galegroup.com/apps/doc/A372529421/SPN.SP01?u=nypl&sid=SPN.SP01&xid=9c4f8fdf,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,June,False,jdate needs yenta Match-making site for sale and seeking suitor,https://link.galegroup.com/apps/doc/A372529438/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c091455a,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,June,False,"O, come let us a-'door' Him",https://link.galegroup.com/apps/doc/A372419969/SPN.SP01?u=nypl&sid=SPN.SP01&xid=c64a0615,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
